Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Is_Outlier,Year,Week,Month,Month_Sin,Month_Cos,Week_Sin,Week_Cos,Sales_Lag_1,Sales_Lag_52,Sales_Roll_Mean_4,Weeks_From_End
19,2011-09-09,1566712.79,1,68.28,3.93,136.2745806,7.806,False,2011,36,9,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1609951.02,1591453.39,1477610.5999999999,60.0
19,2011-09-16,1365633.53,0,62.76,3.937,136.3145,7.806,False,2011,37,9,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1566712.79,1386789.31,1529046.435,59.0
19,2011-09-23,1300375.76,0,61.32,3.899,136.367,7.806,False,2011,38,9,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1365633.53,1318343.58,1522506.645,58.0
19,2011-09-30,1330757.22,0,64.99,3.858,136.4195,7.806,False,2011,39,9,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1300375.76,1379456.3,1460668.275,57.0
19,2011-10-07,1461718.87,0,53.1,3.775,136.472,7.866,False,2011,40,10,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1330757.22,1428960.72,1390869.825,56.0
19,2011-10-14,1318905.53,0,61.86,3.744,136.5150968,7.866,False,2011,41,10,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1461718.87,1369317.63,1364621.345,55.0
19,2011-10-21,1374863.1,0,52.05,3.757,136.5017742,7.866,False,2011,42,10,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1318905.53,1357154.71,1352939.345,54.0
19,2011-10-28,1396612.36,0,46.49,3.757,136.4884516,7.866,False,2011,43,10,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1374863.1,1404576.48,1371561.1800000002,53.0
19,2011-11-04,1480289.64,0,44.97,3.738,136.475129,7.866,False,2011,44,11,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,1396612.36,1435379.25,1388024.965,52.0
19,2011-11-11,1502078.93,0,48.22,3.719,136.4618065,7.866,False,2011,45,11,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,1480289.64,1490235.86,1392667.6575000002,51.0
19,2011-11-18,1411835.57,0,48.21,3.717,136.4666667,7.866,False,2011,46,11,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,1502078.93,1377593.1,1438461.0075,50.0
19,2011-11-25,1974646.78,1,42.75,3.689,136.4788,7.866,True,2011,47,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,1411835.57,1993367.83,1447704.125,49.0
19,2011-12-02,1484708.38,0,45.67,3.666,136.4909333,7.866,False,2011,48,12,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,1974646.78,1615987.96,1592212.73,48.0
19,2011-12-09,1713769.06,0,40.18,3.627,136.5030667,7.866,True,2011,49,12,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,1484708.38,1799070.98,1593317.4149999998,47.0
19,2011-12-16,1852179.15,0,37.07,3.611,136.5335161,7.866,True,2011,50,12,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,1713769.06,1911967.44,1646239.9475,46.0
19,2011-12-23,2480159.47,0,36.09,3.587,136.5883871,7.866,True,2011,51,12,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,1852179.15,2678206.42,1756325.8425,45.0
19,2011-12-30,1405168.06,1,31.65,3.566,136.6432581,7.866,False,2011,52,12,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,2480159.47,1275146.94,1882704.0150000001,44.0
19,2012-01-06,1266570.4,0,31.84,3.585,136.698129,7.943,False,2012,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,1405168.06,1224175.99,1862818.935,43.0
19,2012-01-13,1182198.7,0,37.08,3.666,136.753,7.943,False,2012,2,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1266570.4,1181204.53,1751019.27,42.0
19,2012-01-20,1237104.73,0,23.44,3.705,136.8564194,7.943,False,2012,3,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1182198.7,1212967.84,1583524.1575000002,41.0
19,2012-01-27,1279623.26,0,32.41,3.737,136.9598387,7.943,False,2012,4,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1237104.73,1284185.49,1272760.4725,40.0
19,2012-02-03,1345311.65,0,36.22,3.796,137.0632581,7.943,False,2012,5,2,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1279623.26,1370562.11,1241374.2725,39.0
19,2012-02-10,1499496.67,1,32.61,3.826,137.1666774,7.943,False,2012,6,2,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,1345311.65,1430851.11,1261059.585,38.0
19,2012-02-17,1424720.27,0,30.95,3.874,137.2583103,7.943,False,2012,7,2,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,1499496.67,1457270.16,1340384.0775,37.0
19,2012-02-24,1352470.09,0,33.91,3.917,137.3411034,7.943,False,2012,8,2,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,1424720.27,1296658.47,1387287.9625,36.0
19,2012-03-02,1308977.05,0,34.83,3.983,137.4238966,7.943,False,2012,9,3,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1352470.09,1433569.44,1405499.6700000002,35.0
19,2012-03-09,1358816.46,0,38.15,4.021,137.5066897,7.943,False,2012,10,3,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1308977.05,1351450.43,1396416.02,34.0
19,2012-03-16,1312849.1,0,48.2,4.021,137.5843871,7.943,False,2012,11,3,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1358816.46,1257972.37,1361245.9675,33.0
19,2012-03-23,1342254.55,0,56.72,4.054,137.6552903,7.943,False,2012,12,3,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1312849.1,1266564.94,1333278.175,32.0
19,2012-03-30,1327139.35,0,43.47,4.098,137.7261935,7.943,False,2012,13,3,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,1342254.55,1305950.22,1330724.29,31.0
19,2012-04-06,1631737.68,0,40.23,4.143,137.7970968,8.15,False,2012,14,4,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1327139.35,1419911.91,1335264.865,30.0
19,2012-04-13,1365098.46,0,44.42,4.187,137.868,8.15,False,2012,15,4,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1631737.68,1392093.04,1403495.17,29.0
19,2012-04-20,1255087.26,0,55.2,4.17,137.9230667,8.15,False,2012,16,4,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1365098.46,1514288.82,1416557.5100000002,28.0
19,2012-04-27,1285897.24,0,42.45,4.163,137.9781333,8.15,False,2012,17,4,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1255087.26,1297237.7,1394765.6875,27.0
19,2012-05-04,1405007.44,0,50.76,4.124,138.0332,8.15,False,2012,18,5,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1285897.24,1451953.95,1384455.1600000001,26.0
19,2012-05-11,1442873.22,0,55.33,4.055,138.0882667,8.15,False,2012,19,5,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1405007.44,1429143.06,1327772.6,25.0
19,2012-05-18,1366937.1,0,58.81,4.029,138.1065806,8.15,False,2012,20,5,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1442873.22,1355234.3,1347216.29,24.0
19,2012-05-25,1485540.28,0,67.79,3.979,138.1101935,8.15,False,2012,21,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1366937.1,1388553.11,1375178.75,23.0
19,2012-06-01,1450733.29,0,68.18,3.915,138.1138065,8.15,False,2012,22,6,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1485540.28,1457345.75,1425089.51,22.0
19,2012-06-08,1390122.11,0,60.19,3.871,138.1174194,8.15,False,2012,23,6,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1450733.29,1467473.63,1436520.9725,21.0
19,2012-06-15,1440263.15,0,68.19,3.786,138.1295333,8.15,False,2012,24,6,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1390122.11,1418973.62,1423333.195,20.0
19,2012-06-22,1468350.36,0,75.83,3.722,138.1629,8.15,False,2012,25,6,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1440263.15,1440785.7,1441664.7075,19.0
19,2012-06-29,1379652.65,0,69.92,3.667,138.1962667,8.15,False,2012,26,6,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,1468350.36,1462731.93,1437367.2275,18.0
19,2012-07-06,1557120.44,0,76.07,3.646,138.2296333,8.193,False,2012,27,7,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1379652.65,1465489.75,1419597.0675,17.0
19,2012-07-13,1321741.35,0,73.17,3.689,138.263,8.193,False,2012,28,7,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1557120.44,1391580.41,1461346.65,16.0
19,2012-07-20,1317672.92,0,76.17,3.732,138.2331935,8.193,False,2012,29,7,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1321741.35,1377119.45,1431716.2000000002,15.0
19,2012-07-27,1248915.43,0,74.43,3.82,138.2033871,8.193,False,2012,30,7,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1317672.92,1298775.8,1394046.8399999999,14.0
19,2012-08-03,1342123.78,0,73.41,3.819,138.1735806,8.193,False,2012,31,8,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1248915.43,1408968.55,1361362.535,13.0
19,2012-08-10,1408907.89,0,74.45,3.863,138.1437742,8.193,False,2012,32,8,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1342123.78,1360969.45,1307613.37,12.0
19,2012-08-17,1375101.26,0,69.83,3.963,138.1857097,8.193,False,2012,33,8,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1408907.89,1391792.69,1329405.005,11.0
19,2012-08-24,1544653.37,0,66.66,3.997,138.2814516,8.193,False,2012,34,8,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1375101.26,1547729.24,1343762.0899999999,10.0
19,2012-08-31,1542719.87,0,71.85,4.026,138.3771935,8.193,False,2012,35,8,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,1544653.37,1609951.02,1417696.5750000002,9.0
19,2012-09-07,1497073.82,1,72.2,4.076,138.4729355,8.193,False,2012,36,9,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1542719.87,1566712.79,1467845.5975000001,8.0
19,2012-09-14,1370653.41,0,65.08,4.088,138.5673,8.193,False,2012,37,9,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1497073.82,1365633.53,1489887.08,7.0
19,2012-09-21,1338572.29,0,60.62,4.203,138.6534,8.193,False,2012,38,9,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1370653.41,1300375.76,1488775.1175000002,6.0
19,2012-09-28,1338299.02,0,56.81,4.158,138.7395,8.193,False,2012,39,9,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1338572.29,1330757.22,1437254.8475,5.0
19,2012-10-05,1408016.1,0,59.86,4.151,138.8256,7.992,False,2012,40,10,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1338299.02,1461718.87,1386149.6349999998,4.0
19,2012-10-12,1352809.5,0,48.29,4.186,138.9117,7.992,False,2012,41,10,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,1408016.1,1318905.53,1363885.205,3.0
19,2012-10-19,1321102.35,0,53.44,4.153,138.8336129,7.992,False,2012,42,10,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,1352809.5,1374863.1,1359424.2275,2.0
19,2012-10-26,1322117.96,0,56.49,4.071,138.7281613,7.992,False,2012,43,10,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,1321102.35,1396612.36,1355056.7425000002,1.0
20,2011-02-04,2351143.07,0,28.58,3.231,205.7329407,7.343,False,2011,5,2,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1761506.68,2401395.47,1817672.0749999997,91.0
20,2011-02-11,2211388.14,1,25.38,3.239,206.0763862,7.343,False,2011,6,2,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2351143.07,2109107.9,1944700.105,90.0
20,2011-02-18,2258616.24,0,42.95,3.245,206.3694701,7.343,False,2011,7,2,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2211388.14,2161549.76,2026460.8875000002,89.0
20,2011-02-25,1938608.52,0,33.2,3.274,206.6424093,7.343,False,2011,8,2,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2258616.24,1898193.95,2145663.5325,88.0
20,2011-03-04,2143424.61,0,37.33,3.433,206.9153485,7.343,False,2011,9,3,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,1938608.52,2119213.72,2189938.9925,87.0
20,2011-03-11,1990932.77,0,39.53,3.582,207.1882876,7.343,False,2011,10,3,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2143424.61,2010974.84,2138009.3775,86.0
20,2011-03-18,1931668.64,0,44.8,3.631,207.4283845,7.343,False,2011,11,3,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1990932.77,1951848.43,2082895.535,85.0
20,2011-03-25,1824711.21,0,44.83,3.625,207.6553444,7.343,False,2011,12,3,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1931668.64,1894742.95,2001158.635,84.0
20,2011-04-01,1927993.09,0,32.43,3.638,207.8823043,7.287,False,2011,13,4,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,1824711.21,2405395.22,1972684.3074999999,83.0
20,2011-04-08,2027056.39,0,47.09,3.72,208.1092642,7.287,False,2011,14,4,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1927993.09,2007796.26,1918826.4274999998,82.0
20,2011-04-15,2057406.33,0,55.0,3.821,208.3172811,7.287,False,2011,15,4,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2027056.39,1985784.59,1927857.3325,81.0
20,2011-04-22,2313861.81,0,52.56,3.892,208.4779405,7.287,False,2011,16,4,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,2057406.33,1878862.42,1959291.7550000001,80.0
20,2011-04-29,1881788.19,0,62.97,3.962,208.6386,7.287,False,2011,17,4,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,2313861.81,1919053.21,2081579.405,79.0
20,2011-05-06,2090838.44,0,53.41,4.046,208.7992595,7.287,False,2011,18,5,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1881788.19,2137202.38,2070028.1799999997,78.0
20,2011-05-13,2036748.53,0,62.26,4.066,208.9599189,7.287,False,2011,19,5,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,2090838.44,2033211.62,2085973.6925,77.0
20,2011-05-20,1953416.06,0,59.01,4.062,208.7583165,7.287,False,2011,20,5,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,2036748.53,1893736.9,2080809.2425,76.0
20,2011-05-27,1944433.17,0,69.12,3.985,208.556714,7.287,False,2011,21,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1953416.06,2065984.95,1990697.805,75.0
20,2011-06-03,2182246.69,0,73.51,3.922,208.3551116,7.287,False,2011,22,6,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1944433.17,2203619.35,2006359.0499999998,74.0
20,2011-06-10,2135062.04,0,73.64,3.881,208.1535092,7.287,False,2011,23,6,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,2182246.69,2100489.79,2029211.1125,73.0
20,2011-06-17,2065191.27,0,66.41,3.842,208.1265604,7.287,False,2011,24,6,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,2135062.04,2091903.63,2053789.49,72.0
20,2011-06-24,1950826.32,0,72.4,3.804,208.2306018,7.287,False,2011,25,6,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,2065191.27,1973135.87,2081733.2925,71.0
20,2011-07-01,2053165.41,0,69.66,3.748,208.3346432,7.274,False,2011,26,7,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,1950826.32,2143676.77,2083331.58,70.0
20,2011-07-08,2123787.79,0,74.69,3.711,208.4386847,7.274,False,2011,27,7,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,2053165.41,2107285.85,2051061.26,69.0
20,2011-07-15,2039875.75,0,74.88,3.76,208.5309337,7.274,False,2011,28,7,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,2123787.79,2031852.16,2048242.6975,68.0
20,2011-07-22,1950904.84,0,78.89,3.811,208.5937018,7.274,False,2011,29,7,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,2039875.75,1900535.9,2041913.8175,67.0
20,2011-07-29,1858440.92,0,77.47,3.829,208.6564699,7.274,False,2011,30,7,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1950904.84,1955896.59,2041933.4475,66.0
20,2011-08-05,2189353.63,0,77.8,3.842,208.719238,7.274,False,2011,31,8,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1858440.92,1910177.38,1993252.325,65.0
20,2011-08-12,2052246.4,0,73.52,3.812,208.7820061,7.274,False,2011,32,8,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,2189353.63,2071022.45,2009643.785,64.0
20,2011-08-19,1990017.93,0,71.25,3.747,208.8424359,7.274,False,2011,33,8,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,2052246.4,1975374.56,2012736.4474999998,63.0
20,2011-08-26,1933577.2,0,70.15,3.704,208.902476,7.274,False,2011,34,8,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1990017.93,1946369.57,2022514.72,62.0
20,2011-09-02,2141765.98,0,70.82,3.703,208.9625161,7.274,False,2011,35,9,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1933577.2,2121561.41,2041298.79,61.0
20,2011-09-09,2050542.56,1,68.74,3.738,209.0225562,7.274,False,2011,36,9,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,2141765.98,2014954.79,2029401.8775,60.0
20,2011-09-16,1979009.46,0,64.02,3.742,209.1893892,7.274,False,2011,37,9,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,2050542.56,1948359.78,2028975.9175,59.0
20,2011-09-23,1888119.7,0,62.15,3.711,209.4986126,7.274,False,2011,38,9,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1979009.46,1789687.65,2026223.7999999998,58.0
20,2011-09-30,1945808.26,0,63.44,3.645,209.807836,7.274,False,2011,39,9,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1888119.7,1933719.21,2014859.425,57.0
20,2011-10-07,2135982.79,0,52.42,3.583,210.1170595,7.082,False,2011,40,10,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,1945808.26,2060389.27,1965869.995,56.0
20,2011-10-14,2010107.68,0,62.54,3.541,210.4027602,7.082,False,2011,41,10,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738,2135982.79,1950676.39,1987230.0524999998,55.0
20,2011-10-21,2104241.9,0,53.69,3.57,210.5473252,7.082,False,2011,42,10,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557,2010107.68,1893955.27,1995004.6075000002,54.0
20,2011-10-28,2065421.52,0,49.36,3.569,210.6918901,7.082,False,2011,43,10,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768,2104241.9,1891816.0,2049035.1575,53.0
20,2011-11-04,2284106.6,0,43.88,3.551,210.8364551,7.082,False,2011,44,11,-0.5000000000000004,0.8660254037844384,-0.822983865893657,0.5680647467311548,2065421.52,2184316.64,2078938.4724999997,52.0
20,2011-11-11,2269975.85,0,47.27,3.53,210.9810201,7.082,False,2011,45,11,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952,2284106.6,2187765.28,2115969.425,51.0
20,2011-11-18,2169933.82,0,49.3,3.53,211.1847207,7.082,False,2011,46,11,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007,2269975.85,2105058.91,2180936.4675,50.0
20,2011-11-25,2906233.25,1,46.38,3.492,211.4120757,7.082,True,2011,47,11,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564,2169933.82,2811634.04,2197359.4475,49.0
20,2011-12-02,2298776.83,0,46.32,3.452,211.6394306,7.082,False,2011,48,12,-2.4492935982947064e-16,1.0,-0.4647231720437684,0.88545602565321,2906233.25,2416051.17,2407562.38,48.0
20,2011-12-09,2546123.78,0,41.64,3.415,211.8667856,7.082,True,2011,49,12,-2.4492935982947064e-16,1.0,-0.35460488704253595,0.9350162426854147,2298776.83,2752122.08,2411229.9375,47.0
20,2011-12-16,2762816.65,0,37.16,3.413,212.0685039,7.082,True,2011,50,12,-2.4492935982947064e-16,1.0,-0.2393156642875578,0.970941817426052,2546123.78,2819193.17,2480266.92,46.0
20,2011-12-23,3555371.03,0,40.19,3.389,212.2360401,7.082,True,2011,51,12,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054,2762816.65,3766687.43,2628487.6275,45.0
20,2011-12-30,2043245.0,1,36.35,3.389,212.4035763,7.082,False,2011,52,12,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0,3555371.03,1799737.79,2790772.0725,44.0
20,2012-01-06,1964701.94,0,33.42,3.422,212.5711125,6.961,False,2012,1,1,0.49999999999999994,0.8660254037844387,0.12053668025532305,0.992708874098054,2043245.0,1843030.95,2726889.1149999998,43.0
20,2012-01-13,1911510.64,0,37.79,3.513,212.7386486,6.961,False,2012,2,1,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052,1964701.94,1884345.01,2581533.6550000003,42.0
20,2012-01-20,1892775.94,0,27.65,3.533,212.8336399,6.961,False,2012,3,1,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148,1911510.64,1781805.66,2368707.1525,41.0
20,2012-01-27,1761016.51,0,37.19,3.567,212.9286312,6.961,False,2012,4,1,0.49999999999999994,0.8660254037844387,0.4647231720437685,0.8854560256532099,1892775.94,1761506.68,1953058.3800000001,40.0
20,2012-02-03,2203523.2,0,39.93,3.617,213.0236225,6.961,False,2012,5,2,0.8660254037844386,0.5000000000000001,0.5680647467311558,0.8229838658936564,1761016.51,2351143.07,1882501.2574999998,39.0
20,2012-02-10,2462978.28,1,33.47,3.64,213.1186138,6.961,True,2012,6,2,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011,2203523.2,2211388.14,1942206.5725,38.0
20,2012-02-17,2309025.16,0,31.11,3.695,213.2732106,6.961,False,2012,7,2,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953,2462978.28,2258616.24,2080073.4825,37.0
20,2012-02-24,2045837.55,0,39.79,3.739,213.4725116,6.961,False,2012,8,2,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559,2309025.16,1938608.52,2184135.7875,36.0
20,2012-03-02,2148822.76,0,39.98,3.816,213.6718127,6.961,False,2012,9,3,1.0,6.123233995736766e-17,0.8854560256532099,0.4647231720437686,2045837.55,2143424.61,2255341.0475,35.0
20,2012-03-09,2139265.4,0,41.14,3.848,213.8711137,6.961,False,2012,10,3,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,2148822.76,1990932.77,2241665.9375,34.0
20,2012-03-16,2064991.71,0,53.73,3.862,214.0167132,6.961,False,2012,11,3,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,2139265.4,1931668.64,2160737.7175000003,33.0
20,2012-03-23,1992436.96,0,66.11,3.9,214.0907105,6.961,False,2012,12,3,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,2064991.71,1824711.21,2099729.355,32.0
20,2012-03-30,2074721.74,0,51.52,3.953,214.1647079,6.961,False,2012,13,3,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,1992436.96,1927993.09,2086379.2075,31.0
20,2012-04-06,2565259.92,0,50.06,3.996,214.2387053,7.139,True,2012,14,4,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,2074721.74,2027056.39,2067853.9525,30.0
20,2012-04-13,2045396.06,0,45.68,4.044,214.3127027,7.139,False,2012,15,4,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,2565259.92,2057406.33,2174352.5825,29.0
20,2012-04-20,1884427.84,0,60.11,4.027,214.3675045,7.139,False,2012,16,4,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,2045396.06,2313861.81,2169453.67,28.0
20,2012-04-27,1886503.93,0,47.64,4.004,214.4223063,7.139,False,2012,17,4,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1884427.84,1881788.19,2142451.39,27.0
20,2012-05-04,2163510.89,0,62.74,3.951,214.4771081,7.139,False,2012,18,5,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1886503.93,2090838.44,2095396.9375,26.0
20,2012-05-11,2168097.11,0,63.19,3.889,214.5319099,7.139,False,2012,19,5,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,2163510.89,2036748.53,1994959.6800000002,25.0
20,2012-05-18,2039222.26,0,60.99,3.848,214.5485571,7.139,False,2012,20,5,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,2168097.11,1953416.06,2025634.9425,24.0
20,2012-05-25,2114989.0,0,70.04,3.798,214.5499425,7.139,False,2012,21,5,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,2039222.26,1944433.17,2064333.5474999999,23.0
20,2012-06-01,2143126.59,0,73.67,3.742,214.5513278,7.139,False,2012,22,6,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,2114989.0,2182246.69,2121454.815,22.0
20,2012-06-08,2231962.13,0,62.01,3.689,214.5527132,7.139,False,2012,23,6,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,2143126.59,2135062.04,2116358.7399999998,21.0
20,2012-06-15,2165160.29,0,71.51,3.62,214.5653243,7.139,False,2012,24,6,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,2231962.13,2065191.27,2132324.995,20.0
20,2012-06-22,2060588.69,0,76.51,3.564,214.606,7.139,False,2012,25,6,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,2165160.29,1950826.32,2163809.5025,19.0
